order_id,promised_delivery_date,actual_delivery_date,delivery_delay_days
ORD-124754,2025-04-30,2025-05-02,2.0
ORD-124755,2024-03-26,,
ORD-124756,2025-10-17,2025-10-20,3.0
ORD-124757,2025-11-13,2025-11-15,2.0
ORD-124758,2025-10-07,2025-10-07,0.0
ORD-124759,2024-06-04,2024-06-05,1.0
ORD-124760,2025-11-16,2025-11-17,1.0
ORD-124761,2024-08-09,2024-08-09,0.0
ORD-124762,2025-05-24,2025-05-26,2.0
ORD-124763,2025-11-25,2025-11-25,0.0
ORD-124764,2024-10-30,2024-10-30,0.0
ORD-124765,2025-06-16,2025-06-16,0.0
ORD-124766,2024-11-14,2024-11-14,0.0
ORD-124767,2024-11-18,2024-11-18,0.0
ORD-124768,2025-05-13,2025-05-13,0.0
ORD-124769,2025-04-05,2025-04-06,1.0
ORD-124770,2025-09-16,2025-09-16,0.0
ORD-124771,2025-03-05,,
ORD-124772,2025-09-01,2025-09-01,0.0
ORD-124773,2025-01-31,2025-01-31,0.0
ORD-124774,2025-10-06,2025-10-08,2.0
ORD-124775,2025-11-11,2025-11-12,1.0
ORD-124776,2025-01-27,2025-01-27,0.0
ORD-124777,2024-08-26,2024-08-26,0.0
ORD-124778,2024-08-01,2024-08-01,0.0
ORD-124779,2024-11-09,2024-11-10,1.0
ORD-124780,2025-01-02,2025-01-02,0.0
ORD-124781,2025-11-17,2025-11-18,1.0
ORD-124782,2025-09-22,2025-09-22,0.0
ORD-124783,2025-08-15,2025-08-15,0.0
ORD-124784,2025-10-04,2025-10-04,0.0
ORD-124785,2025-08-23,2025-08-24,1.0
ORD-124786,2025-03-05,2025-03-05,0.0
ORD-124787,2024-09-14,2024-09-14,0.0
ORD-124788,2024-08-09,2024-08-10,1.0
ORD-124789,2024-10-23,,
ORD-124790,2025-12-05,2025-12-05,0.0
ORD-124791,2024-04-15,2024-04-18,3.0
ORD-124792,2024-08-14,2024-08-14,0.0
ORD-124793,2025-02-18,,
ORD-124794,2024-07-29,2024-07-29,0.0
ORD-124795,2025-07-06,2025-07-06,0.0
ORD-124796,2025-07-30,2025-07-31,1.0
ORD-124797,2025-04-15,2025-04-15,0.0
ORD-124798,2025-10-11,2025-10-11,0.0
ORD-124799,2025-11-16,2025-11-16,0.0
ORD-124800,2024-12-14,2024-12-14,0.0
ORD-124801,2025-11-19,2025-11-19,0.0
ORD-124802,2024-08-29,2024-08-29,0.0
ORD-124803,2025-11-23,2025-11-23,0.0
ORD-124804,2025-04-24,2025-04-24,0.0
ORD-124805,2024-10-28,2024-10-29,1.0
ORD-124806,2024-03-05,2024-03-05,0.0
ORD-124807,2025-07-09,,
ORD-124808,2024-11-29,2024-11-29,0.0
ORD-124809,2025-11-13,2025-11-14,1.0
ORD-124810,2025-12-26,2025-12-28,2.0
ORD-124811,2024-06-11,2024-06-11,0.0
ORD-124812,2025-08-14,2025-08-14,0.0
ORD-124813,2025-12-27,,
ORD-124814,2025-11-26,2025-11-27,1.0
ORD-124815,2025-12-12,2025-12-14,2.0
ORD-124816,2024-09-29,2024-09-29,0.0
ORD-124817,2025-08-08,2025-08-10,2.0
ORD-124818,2025-11-07,2025-11-07,0.0
ORD-124819,2025-02-09,2025-02-09,0.0
ORD-124820,2025-03-05,2025-03-06,1.0
ORD-124821,2024-12-25,2024-12-26,1.0
ORD-124822,2025-11-24,2025-11-24,0.0
ORD-124823,2024-04-25,2024-04-26,1.0
ORD-124824,2024-04-02,2024-04-03,1.0
ORD-124825,2024-11-30,2024-12-02,2.0
ORD-124826,2025-11-02,2025-11-03,1.0
ORD-124827,2025-10-12,2025-10-13,1.0
ORD-124828,2025-01-29,2025-01-29,0.0
ORD-124829,2025-04-12,2025-04-12,0.0
ORD-124830,2025-01-28,2025-01-29,1.0
ORD-124831,2025-05-01,2025-05-01,0.0
ORD-124832,2025-10-31,2025-11-01,1.0
ORD-124833,2024-12-11,2024-12-12,1.0
ORD-124834,2025-08-16,2025-08-17,1.0
ORD-124835,2025-11-08,,
ORD-124836,2024-02-06,2024-02-06,0.0
ORD-124837,2025-10-03,2025-10-03,0.0
ORD-124838,2025-03-28,2025-03-28,0.0
ORD-124839,2025-01-05,2025-01-05,0.0
ORD-124840,2025-11-06,2025-11-06,0.0
ORD-124841,2025-11-19,2025-11-20,1.0
ORD-124842,2024-04-25,,
ORD-124843,2024-09-20,2024-09-21,1.0
ORD-124844,2025-02-17,2025-02-18,1.0
ORD-124845,2025-06-07,2025-06-07,0.0
ORD-124846,2024-10-31,2024-10-31,0.0
ORD-124847,2024-11-21,2024-11-21,0.0
ORD-124848,2025-01-30,2025-01-31,1.0
ORD-124849,2024-12-25,,
ORD-124850,2025-04-27,2025-04-27,0.0
ORD-124851,2025-05-26,2025-05-27,1.0
ORD-124852,2025-02-15,2025-02-15,0.0
ORD-124853,2025-12-06,2025-12-06,0.0
ORD-124854,2025-11-19,2025-11-19,0.0
ORD-124855,2025-08-30,2025-08-30,0.0
ORD-124856,2025-06-03,2025-06-04,1.0
ORD-124857,2025-05-30,2025-06-01,2.0
ORD-124858,2025-09-17,,
ORD-124859,2025-08-25,2025-08-26,1.0
ORD-124860,2025-11-17,2025-11-17,0.0
ORD-124861,2024-12-14,2024-12-15,1.0
ORD-124862,2025-06-04,2025-06-07,3.0
ORD-124863,2024-09-20,2024-09-20,0.0
ORD-124864,2024-06-07,2024-06-07,0.0
ORD-124865,2024-10-22,2024-10-22,0.0
ORD-124866,2025-04-05,2025-04-05,0.0
ORD-124867,2025-10-28,2025-10-28,0.0
ORD-124868,2025-11-07,2025-11-07,0.0
ORD-124869,2025-02-03,2025-02-03,0.0
ORD-124870,2025-10-17,2025-10-17,0.0
ORD-124871,2024-08-31,2024-08-31,0.0
ORD-124872,2025-03-08,2025-03-08,0.0
ORD-124873,2025-11-01,2025-11-01,0.0
ORD-124874,2024-06-06,2024-06-08,2.0
ORD-124875,2025-09-14,,
ORD-124876,2024-09-02,,
ORD-124877,2025-04-12,2025-04-13,1.0
ORD-124878,2025-04-15,2025-04-17,2.0
ORD-124879,2025-12-20,2025-12-20,0.0
ORD-124880,2025-02-03,,
ORD-124881,2025-09-03,2025-09-03,0.0
ORD-124882,2024-07-28,2024-07-30,2.0
ORD-124883,2025-08-09,2025-08-09,0.0
ORD-124884,2024-10-24,2024-10-25,1.0
ORD-124885,2024-12-08,2024-12-08,0.0
ORD-124886,2025-04-20,2025-04-20,0.0
ORD-124887,2025-05-20,2025-05-23,3.0
ORD-124888,2025-03-12,2025-03-12,0.0
ORD-124889,2025-11-15,2025-11-16,1.0
ORD-124890,2025-02-26,,
ORD-124891,2025-10-24,2025-10-24,0.0
ORD-124892,2024-12-10,,
ORD-124893,2024-12-30,2024-12-30,0.0
ORD-124894,2025-09-04,2025-09-06,2.0
ORD-124895,2025-07-01,,
ORD-124896,2024-12-01,2024-12-03,2.0
ORD-124897,2024-08-03,2024-08-05,2.0
ORD-124898,2025-09-13,2025-09-13,0.0
ORD-124899,2025-10-18,2025-10-18,0.0
ORD-124900,2025-05-09,2025-05-12,3.0
ORD-124901,2025-06-26,2025-06-26,0.0
ORD-124902,2025-07-15,2025-07-15,0.0
ORD-124903,2025-01-22,2025-01-22,0.0
ORD-124904,2025-08-17,,
ORD-124905,2025-10-30,,
ORD-124906,2024-06-21,2024-06-21,0.0
ORD-124907,2025-12-12,2025-12-13,1.0
ORD-124908,2024-11-01,2024-11-02,1.0
ORD-124909,2025-09-09,2025-09-09,0.0
ORD-124910,2024-12-25,2024-12-25,0.0
ORD-124911,2025-06-02,2025-06-03,1.0
ORD-124912,2025-11-22,2025-11-24,2.0
ORD-124913,2024-11-04,,
ORD-124914,2025-11-05,2025-11-06,1.0
ORD-124915,2025-10-25,,
ORD-124916,2025-08-13,2025-08-16,3.0
ORD-124917,2025-09-04,2025-09-05,1.0
ORD-124918,2025-12-15,2025-12-15,0.0
ORD-124919,2024-07-23,2024-07-23,0.0
ORD-124920,2025-05-30,2025-05-30,0.0
ORD-124921,2024-08-23,2024-08-23,0.0
ORD-124922,2025-04-20,,
ORD-124923,2025-11-01,2025-11-01,0.0
ORD-124924,2025-12-17,2025-12-18,1.0
ORD-124925,2025-02-08,2025-02-09,1.0
ORD-124926,2025-04-15,,
ORD-124927,2025-05-25,2025-05-27,2.0
ORD-124928,2025-12-23,2025-12-23,0.0
ORD-124929,2025-10-05,2025-10-05,0.0
ORD-124930,2025-01-24,,
ORD-124931,2025-06-29,2025-06-29,0.0
ORD-124932,2025-01-23,2025-01-23,0.0
ORD-124933,2025-10-22,2025-10-22,0.0
ORD-124934,2025-06-03,2025-06-04,1.0
ORD-124935,2025-12-30,2025-12-30,0.0
ORD-124936,2024-03-30,2024-03-30,0.0
ORD-124937,2025-12-18,2025-12-18,0.0
ORD-124938,2025-04-16,2025-04-16,0.0
ORD-124939,2025-02-25,2025-02-25,0.0
ORD-124940,2025-07-20,,
ORD-124941,2025-10-08,2025-10-08,0.0
ORD-124942,2025-08-20,2025-08-20,0.0
ORD-124943,2024-08-26,2024-08-26,0.0
ORD-124944,2025-12-06,2025-12-06,0.0
ORD-124945,2025-08-28,2025-08-28,0.0
ORD-124946,2024-05-18,2024-05-18,0.0
ORD-124947,2025-08-14,2025-08-14,0.0
ORD-124948,2025-08-19,2025-08-20,1.0
ORD-124949,2025-07-29,2025-07-29,0.0
ORD-124950,2024-11-17,2024-11-17,0.0
ORD-124951,2025-01-19,2025-01-20,1.0
ORD-124952,2025-06-29,2025-06-30,1.0
ORD-124953,2024-12-29,2024-12-31,2.0
ORD-124954,2025-04-13,2025-04-13,0.0
ORD-124955,2024-10-27,2024-10-28,1.0
ORD-124956,2024-08-08,2024-08-08,0.0
ORD-124957,2025-04-15,2025-04-15,0.0
ORD-124958,2025-10-22,2025-10-27,5.0
ORD-124959,2025-11-02,2025-11-03,1.0
ORD-124960,2025-11-14,2025-11-16,2.0
ORD-124961,2025-12-03,,
ORD-124962,2025-01-21,2025-01-22,1.0
ORD-124963,2025-10-29,2025-10-29,0.0
ORD-124964,2025-06-13,2025-06-13,0.0
ORD-124965,2025-09-25,2025-09-25,0.0
ORD-124966,2024-12-29,2024-12-31,2.0
ORD-124967,2025-11-16,2025-11-18,2.0
ORD-124968,2025-09-04,2025-09-04,0.0
ORD-124969,2025-09-01,2025-09-02,1.0
ORD-124970,2025-06-18,2025-06-18,0.0
ORD-124971,2024-11-08,2024-11-09,1.0
ORD-124972,2025-06-29,2025-07-01,2.0
ORD-124973,2025-12-05,2025-12-06,1.0
ORD-124974,2024-09-04,2024-09-04,0.0
ORD-124975,2024-02-29,,
ORD-124976,2025-02-19,2025-02-20,1.0
ORD-124977,2025-08-10,2025-08-10,0.0
ORD-124978,2025-12-08,,
ORD-124979,2025-04-13,2025-04-13,0.0
ORD-124980,2024-07-26,2024-07-27,1.0
ORD-124981,2025-04-12,2025-04-12,0.0
ORD-124982,2025-03-04,2025-03-04,0.0
ORD-124983,2024-05-10,,
ORD-124984,2025-08-02,,
ORD-124985,2025-09-18,2025-09-21,3.0
ORD-124986,2025-06-12,2025-06-12,0.0
ORD-124987,2025-10-26,2025-10-26,0.0
ORD-124988,2025-08-05,2025-08-05,0.0
ORD-124989,2025-10-03,,
ORD-124990,2024-10-31,2024-11-01,1.0
ORD-124991,2024-07-27,,
ORD-124992,2025-10-31,2025-10-31,0.0
ORD-124993,2025-06-21,2025-06-22,1.0
ORD-124994,2025-06-10,2025-06-10,0.0
ORD-124995,2025-08-17,,
ORD-124996,2025-04-06,2025-04-07,1.0
ORD-124997,2025-03-28,2025-03-28,0.0
ORD-124998,2024-06-20,2024-06-20,0.0
ORD-124999,2024-10-09,2024-10-09,0.0
ORD-125000,2024-11-04,2024-11-04,0.0
ORD-125001,2025-08-12,2025-08-12,0.0
ORD-125002,2025-03-20,2025-03-20,0.0
ORD-125003,2025-07-01,2025-07-02,1.0
ORD-125004,2024-06-06,2024-06-07,1.0
ORD-125005,2025-08-18,2025-08-18,0.0
ORD-125006,2025-11-08,2025-11-08,0.0
ORD-125007,2024-11-16,2024-11-16,0.0
ORD-125008,2025-05-05,2025-05-10,5.0
ORD-125009,2024-09-10,2024-09-10,0.0
ORD-125010,2025-11-15,2025-11-15,0.0
ORD-125011,2024-11-12,2024-11-12,0.0
ORD-125012,2025-01-03,2025-01-04,1.0
ORD-125013,2025-04-24,,
ORD-125014,2025-01-28,2025-01-29,1.0
ORD-125015,2025-08-05,2025-08-05,0.0
ORD-125016,2025-08-11,2025-08-11,0.0
ORD-125017,2025-12-11,2025-12-12,1.0
ORD-125018,2025-06-11,2025-06-11,0.0
ORD-125019,2025-11-11,,
ORD-125020,2024-11-14,2024-11-14,0.0
ORD-125021,2024-11-14,2024-11-14,0.0
ORD-125022,2024-08-25,2024-08-26,1.0
ORD-125023,2024-10-30,2024-11-01,2.0
ORD-125024,2025-11-06,2025-11-06,0.0
ORD-125025,2025-08-08,2025-08-09,1.0
ORD-125026,2024-08-09,2024-08-10,1.0
ORD-125027,2025-11-16,2025-11-16,0.0
ORD-125028,2025-01-17,2025-01-20,3.0
ORD-125029,2024-12-14,2024-12-14,0.0
ORD-125030,2025-04-20,2025-04-21,1.0
ORD-125031,2025-03-07,,
ORD-125032,2025-08-21,2025-08-21,0.0
ORD-125033,2024-05-22,2024-05-23,1.0
ORD-125034,2025-06-30,2025-07-01,1.0
ORD-125035,2025-01-21,2025-01-21,0.0
ORD-125036,2025-06-12,2025-06-12,0.0
ORD-125037,2025-12-08,2025-12-08,0.0
ORD-125038,2025-07-25,2025-07-28,3.0
ORD-125039,2024-10-09,2024-10-11,2.0
ORD-125040,2025-03-02,2025-03-02,0.0
ORD-125041,2025-01-10,2025-01-10,0.0
ORD-125042,2025-12-02,2025-12-02,0.0
ORD-125043,2025-10-06,2025-10-07,1.0
ORD-125044,2024-10-30,2024-10-31,1.0
ORD-125045,2025-07-12,2025-07-13,1.0
ORD-125046,2024-08-21,2024-08-22,1.0
ORD-125047,2024-12-15,,
ORD-125048,2025-11-01,2025-11-01,0.0
ORD-125049,2025-08-04,2025-08-04,0.0
ORD-125050,2025-09-24,2025-09-24,0.0
ORD-125051,2024-10-04,2024-10-06,2.0
ORD-125052,2025-11-03,2025-11-03,0.0
ORD-125053,2024-11-14,2024-11-16,2.0
ORD-125054,2025-11-02,2025-11-02,0.0
ORD-125055,2025-03-31,,
ORD-125056,2025-12-14,2025-12-14,0.0
ORD-125057,2025-11-19,2025-11-19,0.0
ORD-125058,2025-11-22,,
ORD-125059,2024-11-11,2024-11-12,1.0
ORD-125060,2025-06-09,2025-06-09,0.0
ORD-125061,2025-11-02,2025-11-02,0.0
ORD-125062,2025-09-03,,
ORD-125063,2025-03-08,,
ORD-125064,2025-07-30,2025-08-01,2.0
ORD-125065,2025-01-09,2025-01-09,0.0
ORD-125066,2024-11-07,2024-11-07,0.0
ORD-125067,2025-04-24,2025-04-24,0.0
ORD-125068,2024-11-29,,
ORD-125069,2025-01-27,2025-01-30,3.0
ORD-125070,2025-05-24,2025-05-24,0.0
ORD-125071,2024-12-17,2024-12-17,0.0
ORD-125072,2025-08-06,2025-08-06,0.0
ORD-125073,2025-07-08,2025-07-10,2.0
ORD-125074,2025-12-11,2025-12-11,0.0
ORD-125075,2025-08-03,,
ORD-125076,2025-10-26,2025-10-26,0.0
ORD-125077,2025-07-07,2025-07-07,0.0
ORD-125078,2025-12-04,2025-12-05,1.0
ORD-125079,2025-06-02,2025-06-03,1.0
ORD-125080,2025-03-21,2025-03-21,0.0
ORD-125081,2024-12-12,2024-12-13,1.0
ORD-125082,2025-01-18,,
ORD-125083,2025-11-18,2025-11-19,1.0
ORD-125084,2025-09-27,2025-09-27,0.0
ORD-125085,2025-03-25,2025-03-25,0.0
ORD-125086,2025-08-09,2025-08-11,2.0
ORD-125087,2025-07-20,2025-07-21,1.0
ORD-125088,2025-04-12,2025-04-13,1.0
ORD-125089,2024-08-18,2024-08-21,3.0
ORD-125090,2025-10-27,2025-10-28,1.0
ORD-125091,2025-03-13,2025-03-13,0.0
ORD-125092,2025-02-21,2025-02-22,1.0
ORD-125093,2025-01-12,2025-01-13,1.0
ORD-125094,2025-01-27,2025-01-27,0.0
ORD-125095,2025-05-24,2025-05-24,0.0
ORD-125096,2025-09-28,2025-09-28,0.0
ORD-125097,2024-10-23,2024-10-24,1.0
ORD-125098,2025-04-27,2025-04-27,0.0
ORD-125099,2025-11-03,2025-11-03,0.0
ORD-125100,2025-05-03,2025-05-03,0.0
ORD-125101,2025-06-20,2025-06-20,0.0
ORD-125102,2025-11-12,2025-11-14,2.0
ORD-125103,2025-05-30,2025-05-31,1.0
ORD-125104,2025-09-11,2025-09-11,0.0
ORD-125105,2024-09-05,2024-09-05,0.0
ORD-125106,2024-06-15,2024-06-15,0.0
ORD-125107,2025-11-08,2025-11-08,0.0
ORD-125108,2025-12-27,2025-12-27,0.0
ORD-125109,2024-11-14,2024-11-14,0.0
ORD-125110,2025-11-07,2025-11-07,0.0
ORD-125111,2024-04-25,2024-04-25,0.0
ORD-125112,2025-01-15,2025-01-15,0.0
ORD-125113,2025-02-25,2025-02-27,2.0
ORD-125114,2025-12-23,2025-12-23,0.0
ORD-125115,2025-02-20,2025-02-22,2.0
ORD-125116,2025-12-19,2025-12-19,0.0
ORD-125117,2025-11-27,2025-11-29,2.0
ORD-125118,2024-11-03,2024-11-04,1.0
ORD-125119,2025-11-13,2025-11-13,0.0
ORD-125120,2025-02-21,2025-02-21,0.0
ORD-125121,2024-10-16,2024-10-16,0.0
ORD-125122,2025-06-07,,
ORD-125123,2024-05-21,2024-05-21,0.0
ORD-125124,2025-01-22,2025-01-22,0.0
ORD-125125,2024-11-01,,
ORD-125126,2024-11-18,2024-11-18,0.0
ORD-125127,2025-06-16,2025-06-16,0.0
ORD-125128,2025-06-01,2025-06-01,0.0
ORD-125129,2025-11-29,,
ORD-125130,2025-01-23,2025-01-23,0.0
ORD-125131,2025-10-23,2025-10-24,1.0
ORD-125132,2024-10-08,2024-10-13,5.0
ORD-125133,2024-09-30,2024-10-01,1.0
ORD-125134,2025-11-06,2025-11-06,0.0
ORD-125135,2025-10-06,2025-10-07,1.0
ORD-125136,2025-05-25,2025-05-27,2.0
ORD-125137,2025-08-19,,
ORD-125138,2024-12-02,2024-12-02,0.0
ORD-125139,2025-07-12,2025-07-14,2.0
ORD-125140,2025-12-15,2025-12-15,0.0
ORD-125141,2024-08-06,2024-08-06,0.0
ORD-125142,2025-08-16,2025-08-16,0.0
ORD-125143,2024-03-10,2024-03-11,1.0
ORD-125144,2025-04-01,2025-04-02,1.0
ORD-125145,2024-11-25,,
ORD-125146,2024-08-21,2024-08-21,0.0
ORD-125147,2025-10-06,2025-10-06,0.0
ORD-125148,2025-08-10,2025-08-10,0.0
ORD-125149,2025-11-03,2025-11-03,0.0
ORD-125150,2025-11-07,2025-11-07,0.0
ORD-125151,2025-05-29,,
ORD-125152,2024-09-06,2024-09-07,1.0
ORD-125153,2024-09-03,2024-09-03,0.0
ORD-125154,2025-10-19,,
ORD-125155,2025-10-22,2025-10-23,1.0
ORD-125156,2025-08-26,2025-08-26,0.0
ORD-125157,2025-12-19,2025-12-19,0.0
ORD-125158,2025-11-04,2025-11-04,0.0
ORD-125159,2025-10-29,2025-11-01,3.0
ORD-125160,2024-12-16,2024-12-17,1.0
ORD-125161,2024-11-09,2024-11-11,2.0
ORD-125162,2025-09-14,2025-09-14,0.0
ORD-125163,2025-08-16,2025-08-17,1.0
ORD-125164,2025-07-21,2025-07-21,0.0
ORD-125165,2025-10-30,2025-10-31,1.0
ORD-125166,2025-04-27,2025-04-27,0.0
ORD-125167,2025-12-29,,
ORD-125168,2025-01-05,,
ORD-125169,2025-05-04,2025-05-05,1.0
ORD-125170,2025-06-25,2025-06-25,0.0
ORD-125171,2025-05-11,2025-05-11,0.0
ORD-125172,2025-11-08,,
ORD-125173,2025-10-31,2025-11-05,5.0
ORD-125174,2025-11-17,2025-11-17,0.0
ORD-125175,2024-09-08,2024-09-08,0.0
ORD-125176,2025-06-02,2025-06-03,1.0
ORD-125177,2025-11-13,2025-11-14,1.0
ORD-125178,2025-07-25,2025-07-28,3.0
ORD-125179,2025-08-30,2025-08-30,0.0
ORD-125180,2025-08-13,2025-08-14,1.0
ORD-125181,2025-05-24,2025-05-25,1.0
ORD-125182,2025-06-30,2025-07-01,1.0
ORD-125183,2025-09-26,2025-09-28,2.0
ORD-125184,2025-05-27,2025-05-27,0.0
ORD-125185,2024-06-04,,
ORD-125186,2025-11-01,2025-11-02,1.0
ORD-125187,2025-02-12,2025-02-12,0.0
ORD-125188,2025-07-22,2025-07-25,3.0
ORD-125189,2025-10-24,2025-10-24,0.0
ORD-125190,2025-05-08,2025-05-08,0.0
ORD-125191,2024-09-29,2024-09-29,0.0
ORD-125192,2025-02-24,2025-02-24,0.0
ORD-125193,2025-01-23,2025-01-23,0.0
ORD-125194,2025-11-19,2025-11-19,0.0
ORD-125195,2025-02-18,2025-02-18,0.0
ORD-125196,2025-09-20,2025-09-22,2.0
ORD-125197,2025-03-13,2025-03-13,0.0
ORD-125198,2025-07-19,2025-07-19,0.0
ORD-125199,2025-10-23,2025-10-23,0.0
ORD-125200,2025-06-14,2025-06-15,1.0
ORD-125201,2025-11-15,2025-11-16,1.0
ORD-125202,2025-07-29,2025-08-01,3.0
ORD-125203,2025-10-11,2025-10-11,0.0
ORD-125204,2025-01-30,2025-01-31,1.0
ORD-125205,2025-12-19,2025-12-20,1.0
ORD-125206,2024-10-24,2024-10-24,0.0
ORD-125207,2025-03-02,2025-03-03,1.0
ORD-125208,2025-10-18,2025-10-18,0.0
ORD-125209,2025-12-21,2025-12-21,0.0
ORD-125210,2025-12-11,2025-12-11,0.0
ORD-125211,2025-09-23,2025-09-23,0.0
ORD-125212,2024-11-10,2024-11-10,0.0
ORD-125213,2025-11-18,2025-11-18,0.0
ORD-125214,2025-01-05,2025-01-05,0.0
ORD-125215,2025-01-26,2025-01-26,0.0
ORD-125216,2024-08-08,2024-08-08,0.0
ORD-125217,2025-05-02,2025-05-02,0.0
ORD-125218,2024-10-20,2024-10-20,0.0
ORD-125219,2024-11-19,,
ORD-125220,2024-06-04,,
ORD-125221,2025-09-18,2025-09-18,0.0
ORD-125222,2025-11-07,2025-11-07,0.0
ORD-125223,2025-11-03,2025-11-03,0.0
ORD-125224,2025-02-15,2025-02-15,0.0
ORD-125225,2025-08-29,2025-08-29,0.0
ORD-125226,2025-04-28,2025-04-28,0.0
ORD-125227,2024-12-18,2024-12-18,0.0
ORD-125228,2025-08-11,2025-08-11,0.0
ORD-125229,2025-12-05,2025-12-05,0.0
ORD-125230,2025-08-10,2025-08-11,1.0
ORD-125231,2024-11-13,2024-11-13,0.0
ORD-125232,2024-09-20,2024-09-21,1.0
ORD-125233,2025-11-20,2025-11-23,3.0
ORD-125234,2025-08-10,2025-08-10,0.0
ORD-125235,2025-08-03,2025-08-06,3.0
ORD-125236,2025-04-17,2025-04-18,1.0
ORD-125237,2025-10-19,2025-10-19,0.0
ORD-125238,2024-06-09,2024-06-10,1.0
ORD-125239,2025-06-16,2025-06-16,0.0
ORD-125240,2025-09-10,2025-09-10,0.0
ORD-125241,2024-11-07,2024-11-07,0.0
ORD-125242,2025-02-13,2025-02-13,0.0
ORD-125243,2025-11-05,2025-11-06,1.0
ORD-125244,2024-10-27,2024-10-27,0.0
ORD-125245,2024-12-02,2024-12-02,0.0
ORD-125246,2025-11-17,2025-11-17,0.0
ORD-125247,2025-05-23,2025-05-23,0.0
ORD-125248,2024-11-20,2024-11-20,0.0
ORD-125249,2025-04-02,2025-04-02,0.0
ORD-125250,2024-06-29,2024-07-01,2.0
ORD-125251,2025-09-20,2025-09-20,0.0
ORD-125252,2024-11-12,,
ORD-125253,2025-08-17,2025-08-17,0.0
ORD-125254,2025-09-21,,
ORD-125255,2025-10-31,2025-10-31,0.0
ORD-125256,2025-10-24,2025-10-25,1.0
ORD-125257,2026-01-05,2026-01-07,2.0
ORD-125258,2025-09-28,2025-09-29,1.0
ORD-125259,2025-11-06,2025-11-06,0.0
ORD-125260,2024-10-05,2024-10-08,3.0
ORD-125261,2025-06-22,2025-06-25,3.0
ORD-125262,2024-11-16,2024-11-17,1.0
ORD-125263,2025-07-31,2025-07-31,0.0
ORD-125264,2025-09-15,2025-09-16,1.0
ORD-125265,2025-10-28,2025-10-28,0.0
ORD-125266,2024-07-14,2024-07-14,0.0
ORD-125267,2024-12-22,,
ORD-125268,2025-11-17,2025-11-18,1.0
ORD-125269,2025-11-04,2025-11-04,0.0
ORD-125270,2025-07-22,2025-07-22,0.0
ORD-125271,2025-04-24,2025-04-24,0.0
ORD-125272,2025-01-16,2025-01-16,0.0
ORD-125273,2025-08-26,,
ORD-125274,2025-10-05,2025-10-06,1.0
ORD-125275,2025-10-21,2025-10-21,0.0
ORD-125276,2024-03-30,2024-03-30,0.0
ORD-125277,2025-10-27,2025-10-27,0.0
ORD-125278,2024-11-08,2024-11-08,0.0
ORD-125279,2025-12-11,2025-12-11,0.0
ORD-125280,2025-12-07,2025-12-07,0.0
ORD-125281,2025-06-03,2025-06-03,0.0
ORD-125282,2024-10-17,2024-10-19,2.0
ORD-125283,2025-07-05,2025-07-06,1.0
ORD-125284,2025-11-02,2025-11-07,5.0
ORD-125285,2025-09-12,2025-09-12,0.0
ORD-125286,2025-10-13,2025-10-13,0.0
ORD-125287,2024-12-11,2024-12-11,0.0
ORD-125288,2025-03-28,2025-03-28,0.0
ORD-125289,2025-11-27,2025-11-30,3.0
ORD-125290,2024-09-23,2024-09-23,0.0
ORD-125291,2025-11-10,2025-11-11,1.0
ORD-125292,2024-05-23,2024-05-23,0.0
ORD-125293,2025-04-29,2025-04-29,0.0
ORD-125294,2025-08-30,2025-08-31,1.0
ORD-125295,2025-06-30,2025-07-01,1.0
ORD-125296,2025-10-30,2025-10-31,1.0
ORD-125297,2025-09-28,2025-09-29,1.0
ORD-125298,2024-11-09,2024-11-09,0.0
ORD-125299,2025-11-09,2025-11-10,1.0
ORD-125300,2024-10-31,2024-10-31,0.0
ORD-125301,2024-10-02,2024-10-03,1.0
ORD-125302,2025-11-02,,
ORD-125303,2024-09-24,2024-09-24,0.0
ORD-125304,2025-07-24,2025-07-24,0.0
ORD-125305,2025-12-06,2025-12-06,0.0
ORD-125306,2024-12-20,2024-12-20,0.0
ORD-125307,2025-11-01,2025-11-01,0.0
ORD-125308,2025-05-12,2025-05-12,0.0
ORD-125309,2025-09-03,2025-09-03,0.0
ORD-125310,2025-07-09,2025-07-09,0.0
ORD-125311,2025-06-03,2025-06-04,1.0
ORD-125312,2024-11-07,2024-11-08,1.0
ORD-125313,2024-10-27,2024-10-27,0.0
ORD-125314,2025-10-22,,
ORD-125315,2025-03-11,2025-03-11,0.0
ORD-125316,2025-10-24,2025-10-27,3.0
ORD-125317,2026-01-02,2026-01-02,0.0
ORD-125318,2025-04-23,2025-04-24,1.0
ORD-125319,2025-09-30,2025-10-02,2.0
ORD-125320,2025-07-01,2025-07-01,0.0
ORD-125321,2025-01-17,2025-01-17,0.0
ORD-125322,2025-04-04,2025-04-04,0.0
ORD-125323,2025-10-06,2025-10-06,0.0
ORD-125324,2025-11-03,2025-11-03,0.0
ORD-125325,2024-08-28,2024-08-28,0.0
ORD-125326,2024-09-03,,
ORD-125327,2025-04-29,2025-04-30,1.0
ORD-125328,2025-10-07,2025-10-08,1.0
ORD-125329,2025-01-22,2025-01-23,1.0
ORD-125330,2024-07-10,2024-07-10,0.0
ORD-125331,2024-09-13,2024-09-14,1.0
ORD-125332,2025-11-26,2025-11-26,0.0
ORD-125333,2025-08-02,2025-08-04,2.0
ORD-125334,2025-08-26,2025-08-26,0.0
